EXCHANGE%3DNSE
MARKET_OPEN_MINUTE=555
MARKET_CLOSE_MINUTE=930
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME,CDAYS
DATA=
TIMEZONE_OFFSET=330
a1533008760,1290.7,1299.95,1290.5,1299.95,14376,0
1,1287.6,1290.7,1285,1290.7,24827,0
2,1287.65,1290,1287.5,1287.55,15798,0
3,1289.75,1290.15,1287.65,1287.75,7153,0
4,1287.95,1290.45,1287.3,1289.75,7922,0
5,1289.4,1290.55,1287.5,1288.1,12146,0
6,1290.5,1290.75,1288.2,1289.05,5318,0
7,1291.25,1291.4,1290.6,1291,4629,0
8,1292,1292.85,1291,1291.25,5183,0
9,1290.95,1293.95,1290,1292.5,11338,0
10,1291.9,1293.25,1290.5,1291.05,8024,0
11,1290.65,1292.9,1290.1,1291.9,7056,0
12,1290.6,1292.35,1290.5,1291,9008,0
13,1291.8,1292.8,1290.65,1291.4,14729,0
14,1291.7,1292.4,1291,1292.4,9758,0
15,1292.25,1292.25,1291.25,1291.7,4424,0
16,1292.45,1292.8,1291.5,1292.45,9699,0
17,1294.3,1295.9,1293.8,1294,18718,0
18,1293.55,1295,1293.55,1294.35,5209,0
19,1295.25,1295.25,1293.1,1293.6,4203,0
20,1294.1,1295.15,1293,1295.05,5792,0
21,1294.1,1295.65,1293.95,1294.45,10333,0
22,1293.3,1294.15,1293.25,1294.1,1086,0
23,1291.8,1293.6,1291.3,1293.25,6633,0
24,1292.05,1292.6,1291.55,1291.55,1333,0
25,1292.4,1292.9,1292,1292.1,1175,0
26,1291,1292.85,1291,1292.4,2095,0
27,1290.2,1291,1290.2,1291,2172,0
28,1291.35,1291.5,1290.15,1290.15,2584,0
29,1291.4,1291.55,1291.15,1291.5,2073,0
30,1290.2,1292,1290.2,1291.4,3998,0
31,1290.35,1290.4,1289.55,1290.35,8673,0
32,1290,1290.05,1289.35,1290.05,4408,0
33,1291,1291.15,1289.6,1289.6,12672,0
34,1290.1,1291.5,1290.1,1291,1887,0
35,1290.7,1291.75,1290.1,1290.1,20425,0
36,1292.7,1292.7,1290.3,1290.4,6764,0
37,1292.5,1293.45,1292,1292.3,6920,0
38,1293.05,1293.55,1292.3,1293.55,10778,0
39,1292.35,1293.55,1292,1292.5,28477,0
40,1291.4,1292.65,1291.25,1292.65,1224,0
41,1292.35,1292.4,1291.55,1291.55,1205,0
42,1292.05,1292.35,1292.05,1292.35,1747,0
43,1291.25,1292.25,1291.15,1292.2,1363,0
44,1290.35,1291.25,1290,1291.25,2079,0
45,1290.45,1291.45,1290,1290.8,4669,0
46,1291.5,1292.2,1290.45,1290.45,1664,0
47,1291.65,1291.95,1290.6,1291.75,5173,0
48,1291.35,1292.6,1291.25,1291.25,4691,0
49,1291.05,1291.8,1291,1291.35,3173,0
50,1290.5,1291.55,1290.5,1290.95,2632,0
51,1290.15,1290.4,1287.75,1290.4,17178,0
52,1291.8,1292,1290.2,1290.2,2944,0
53,1291.95,1292.95,1291.65,1291.8,2354,0
54,1291.95,1292.2,1291.65,1291.7,5003,0
55,1291.35,1292.5,1291.35,1292,2369,0
56,1292.7,1292.7,1291.8,1292.1,2902,0
57,1292.55,1292.9,1291.4,1292.75,4533,0
58,1291.35,1292.45,1291,1292.45,2834,0
59,1290.8,1291.8,1290.3,1291.35,3144,0
60,1290.15,1291.1,1289.3,1289.75,9882,0
61,1291.15,1291.7,1290,1290.35,3374,0
62,1290.35,1291.15,1290.15,1291.15,1381,0
63,1289.6,1291.6,1289.5,1290.6,6513,0
64,1288.55,1289.6,1288.55,1289.6,5812,0
65,1289.55,1290,1288.5,1288.55,7775,0
66,1288.8,1289.7,1288.05,1289.5,19430,0
67,1287.15,1288.95,1286.25,1288.8,15030,0
68,1287.8,1288.35,1286.45,1286.9,8633,0
69,1288.45,1289.4,1287.9,1288.5,2487,0
70,1288.75,1289.25,1288.2,1288.2,1242,0
71,1288.55,1289.85,1288.25,1288.75,2571,0
72,1287.85,1288.85,1287.7,1288.55,8815,0
73,1287.2,1288.45,1287,1288.45,9835,0
74,1288,1288.05,1286.4,1287.6,5111,0
75,1289.9,1289.9,1287.65,1288,6314,0
76,1288.95,1289.9,1287.8,1289.4,7001,0
77,1290.95,1291.15,1288.65,1289,8987,0
78,1292.2,1292.55,1290.9,1290.9,7577,0
79,1292.85,1292.85,1292.05,1292.1,5043,0
80,1291.25,1292.85,1291.2,1292.85,7475,0
81,1290.15,1291.5,1289.8,1291.25,6872,0
82,1291.4,1291.5,1290.1,1290.1,4569,0
83,1291.65,1291.7,1290.45,1290.45,5900,0
84,1292.35,1292.6,1291.6,1291.6,3901,0
85,1293.3,1293.5,1292.3,1292.35,8085,0
86,1293.8,1294.5,1293,1293.3,8238,0
87,1292.3,1294,1291.65,1292.9,10633,0
88,1292.3,1293,1291.85,1291.85,2132,0
89,1292,1293,1292,1292.3,5224,0
90,1292,1292,1291.65,1291.7,1705,0
91,1293.4,1293.95,1292.15,1292.15,2819,0
